pais,pais_code,anio,indicador,indicador_code,valor,fecha_extraccion
Peru,PE,2013,GDP (current US$),NY.GDP.MKTP.CD,201175543571.392,2026-03-05 11:29:24.146038
Peru,PE,2012,GDP (current US$),NY.GDP.MKTP.CD,192650021648.583,2026-03-05 11:29:24.146039
Peru,PE,2011,GDP (current US$),NY.GDP.MKTP.CD,171761737046.585,2026-03-05 11:29:24.146040
Peru,PE,2010,GDP (current US$),NY.GDP.MKTP.CD,147527631520.729,2026-03-05 11:29:24.146041
Peru,PE,2009,GDP (current US$),NY.GDP.MKTP.CD,120822986521.479,2026-03-05 11:29:24.146042
Peru,PE,2008,GDP (current US$),NY.GDP.MKTP.CD,120550599815.441,2026-03-05 11:29:24.146044
Peru,PE,2007,GDP (current US$),NY.GDP.MKTP.CD,102170981144.136,2026-03-05 11:29:24.146045
Peru,PE,2006,GDP (current US$),NY.GDP.MKTP.CD,88643193061.748,2026-03-05 11:29:24.146047
Peru,PE,2005,GDP (current US$),NY.GDP.MKTP.CD,76060606060.6061,2026-03-05 11:29:24.146048
Peru,PE,2004,GDP (current US$),NY.GDP.MKTP.CD,66768703497.5687,2026-03-05 11:29:24.146049
Peru,PE,2003,GDP (current US$),NY.GDP.MKTP.CD,58731030121.8671,2026-03-05 11:29:24.146050
Peru,PE,2002,GDP (current US$),NY.GDP.MKTP.CD,54777553515.0809,2026-03-05 11:29:24.146051
Peru,PE,2001,GDP (current US$),NY.GDP.MKTP.CD,52030158775.4055,2026-03-05 11:29:24.146052
Peru,PE,2000,GDP (current US$),NY.GDP.MKTP.CD,51744749133.213,2026-03-05 11:29:24.146053
Peru,PE,1999,GDP (current US$),NY.GDP.MKTP.CD,50187324567.883,2026-03-05 11:29:24.146054
Peru,PE,1998,GDP (current US$),NY.GDP.MKTP.CD,55501467877.381,2026-03-05 11:29:24.146055
Peru,PE,1997,GDP (current US$),NY.GDP.MKTP.CD,58147522522.5225,2026-03-05 11:29:24.146056
Peru,PE,1996,GDP (current US$),NY.GDP.MKTP.CD,55252414130.3019,2026-03-05 11:29:24.146057
Peru,PE,1995,GDP (current US$),NY.GDP.MKTP.CD,53312793687.3836,2026-03-05 11:29:24.146058
Peru,PE,1994,GDP (current US$),NY.GDP.MKTP.CD,44882079766.8913,2026-03-05 11:29:24.146059
Peru,PE,1993,GDP (current US$),NY.GDP.MKTP.CD,34832077220.8537,2026-03-05 11:29:24.146060
Peru,PE,1992,GDP (current US$),NY.GDP.MKTP.CD,35966302303.263,2026-03-05 11:29:24.146062
Peru,PE,1991,GDP (current US$),NY.GDP.MKTP.CD,34341465998.2003,2026-03-05 11:29:24.146063
Peru,PE,1990,GDP (current US$),NY.GDP.MKTP.CD,26410386962.8019,2026-03-05 11:29:24.146064
Peru,PE,1989,GDP (current US$),NY.GDP.MKTP.CD,22499558526.3682,2026-03-05 11:29:24.146065
Peru,PE,1988,GDP (current US$),NY.GDP.MKTP.CD,15439408447.2,2026-03-05 11:29:24.146066
Peru,PE,1987,GDP (current US$),NY.GDP.MKTP.CD,36889706592.6843,2026-03-05 11:29:24.146067
Peru,PE,1986,GDP (current US$),NY.GDP.MKTP.CD,21859448586.485,2026-03-05 11:29:24.146068
Peru,PE,1985,GDP (current US$),NY.GDP.MKTP.CD,15078736875.387,2026-03-05 11:29:24.146069
Peru,PE,1984,GDP (current US$),NY.GDP.MKTP.CD,17600400384.5073,2026-03-05 11:29:24.146070
Peru,PE,1983,GDP (current US$),NY.GDP.MKTP.CD,17345260564.4824,2026-03-05 11:29:24.146071
Peru,PE,1982,GDP (current US$),NY.GDP.MKTP.CD,21794535621.216,2026-03-05 11:29:24.146072
Peru,PE,1981,GDP (current US$),NY.GDP.MKTP.CD,21648214892.8828,2026-03-05 11:29:24.146073
Peru,PE,1980,GDP (current US$),NY.GDP.MKTP.CD,18136838537.725,2026-03-05 11:29:24.146074
Peru,PE,1979,GDP (current US$),NY.GDP.MKTP.CD,15954012439.1662,2026-03-05 11:29:24.146075
Peru,PE,1978,GDP (current US$),NY.GDP.MKTP.CD,12491876742.9708,2026-03-05 11:29:24.146076
Peru,PE,1977,GDP (current US$),NY.GDP.MKTP.CD,14544913960.5062,2026-03-05 11:29:24.146077
Peru,PE,1976,GDP (current US$),NY.GDP.MKTP.CD,16131958850.6444,2026-03-05 11:29:24.146078
Peru,PE,1975,GDP (current US$),NY.GDP.MKTP.CD,16931162355.4802,2026-03-05 11:29:24.411650
Peru,PE,1974,GDP (current US$),NY.GDP.MKTP.CD,13858441211.4692,2026-03-05 11:29:24.411654
Peru,PE,1973,GDP (current US$),NY.GDP.MKTP.CD,10994381895.1161,2026-03-05 11:29:24.411655
Peru,PE,1972,GDP (current US$),NY.GDP.MKTP.CD,9189413409.28138,2026-03-05 11:29:24.411656
Peru,PE,1971,GDP (current US$),NY.GDP.MKTP.CD,8289582883.67673,2026-03-05 11:29:24.411658
Peru,PE,1970,GDP (current US$),NY.GDP.MKTP.CD,7432223176.93623,2026-03-05 11:29:24.411659
Peru,PE,1969,GDP (current US$),NY.GDP.MKTP.CD,6420909789.83,2026-03-05 11:29:24.411660
Peru,PE,1968,GDP (current US$),NY.GDP.MKTP.CD,5736083835.29034,2026-03-05 11:29:24.411661
Peru,PE,1967,GDP (current US$),NY.GDP.MKTP.CD,6194340079.8786,2026-03-05 11:29:24.411662
Peru,PE,1966,GDP (current US$),NY.GDP.MKTP.CD,6109048736.61853,2026-03-05 11:29:24.411663
Peru,PE,1965,GDP (current US$),NY.GDP.MKTP.CD,5163008077.37371,2026-03-05 11:29:24.411664
Peru,PE,1964,GDP (current US$),NY.GDP.MKTP.CD,4353664866.67985,2026-03-05 11:29:24.411665
Peru,PE,1963,GDP (current US$),NY.GDP.MKTP.CD,3598272493.3109,2026-03-05 11:29:24.411667
Peru,PE,1962,GDP (current US$),NY.GDP.MKTP.CD,3284322201.27831,2026-03-05 11:29:24.411668
Peru,PE,1961,GDP (current US$),NY.GDP.MKTP.CD,2897852693.27494,2026-03-05 11:29:24.411669
Peru,PE,1960,GDP (current US$),NY.GDP.MKTP.CD,2571986572.12719,2026-03-05 11:29:24.411670
Peru,PE,2024,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.00770739412712,2026-03-05 11:29:24.944768
Peru,PE,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.45561348369586,2026-03-05 11:29:24.944777
Peru,PE,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.33370630096231,2026-03-05 11:29:24.944780
Peru,PE,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.27166381536798,2026-03-05 11:29:24.944783
Peru,PE,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.00241205759292,2026-03-05 11:29:24.944787
Peru,PE,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.25212191358027,2026-03-05 11:29:24.944790
Peru,PE,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.50915423024742,2026-03-05 11:29:24.944793
Peru,PE,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.99490045809443,2026-03-05 11:29:24.944797
Peru,PE,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.55717663556279,2026-03-05 11:29:24.944801
Peru,PE,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39809194746308,2026-03-05 11:29:24.944804
Peru,PE,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.41194579807465,2026-03-05 11:29:24.944807
Peru,PE,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.76789666082002,2026-03-05 11:29:24.944809
Peru,PE,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.61121294940163,2026-03-05 11:29:24.944812
Peru,PE,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.36931095333853,2026-03-05 11:29:24.944815
Peru,PE,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.52832059732901,2026-03-05 11:29:24.944818
Peru,PE,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.936231535967,2026-03-05 11:29:24.944823
Peru,PE,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.78587598206755,2026-03-05 11:29:24.944825
Peru,PE,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.77998644680372,2026-03-05 11:29:24.944828
Peru,PE,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.00225801248819,2026-03-05 11:29:24.944831
Peru,PE,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.61630193862544,2026-03-05 11:29:24.944834
Peru,PE,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.66247320092233,2026-03-05 11:29:24.944837
Peru,PE,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.25937753363072,2026-03-05 11:29:24.944840
Peru,PE,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.193135003853722,2026-03-05 11:29:24.944842
Peru,PE,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.97709878502053,2026-03-05 11:29:24.944845
Peru,PE,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.75733833344474,2026-03-05 11:29:24.944848
Peru,PE,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.46965996293019,2026-03-05 11:29:24.944858
Peru,PE,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.24782175213469,2026-03-05 11:29:24.944861
Peru,PE,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.56218948953653,2026-03-05 11:29:24.944864
Peru,PE,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.5379424115177,2026-03-05 11:29:24.944867
Peru,PE,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.1287029707089,2026-03-05 11:29:24.944870
Peru,PE,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.7369050565046,2026-03-05 11:29:24.944873
Peru,PE,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,48.5799864468885,2026-03-05 11:29:24.944875
Peru,PE,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,73.5282942442641,2026-03-05 11:29:24.944878
Peru,PE,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,409.530166622023,2026-03-05 11:29:24.944881
Peru,PE,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7481.66361124526,2026-03-05 11:29:24.944884
Peru,PE,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3398.67901005332,2026-03-05 11:29:24.944887
Peru,PE,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,667.019328585961,2026-03-05 11:29:24.944889
Peru,PE,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,85.8223062381846,2026-03-05 11:29:24.944892
Peru,PE,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,77.9210255473595,2026-03-05 11:29:24.944895
Peru,PE,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,163.399505243688,2026-03-05 11:29:24.944898
Peru,PE,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,110.208519562543,2026-03-05 11:29:24.944900
Peru,PE,1983,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,111.150635209157,2026-03-05 11:29:24.944903
Peru,PE,1982,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,64.4481585387929,2026-03-05 11:29:24.944906
Peru,PE,1981,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,75.4332687576064,2026-03-05 11:29:24.944909
Peru,PE,1980,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,59.1450712444914,2026-03-05 11:29:24.944912
Peru,PE,1979,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,66.6944229664876,2026-03-05 11:29:24.944917
Peru,PE,1978,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,57.8487826251505,2026-03-05 11:29:24.944920
Peru,PE,1977,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,38.0540914196793,2026-03-05 11:29:24.944923
Peru,PE,1976,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,33.4832756634566,2026-03-05 11:29:24.944926
Peru,PE,1975,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,23.6187352963326,2026-03-05 11:29:25.199040
Peru,PE,1974,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.8916666665703,2026-03-05 11:29:25.199048
Peru,PE,1973,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.48905109503398,2026-03-05 11:29:25.199051
Peru,PE,1972,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.21972216770545,2026-03-05 11:29:25.199054
Peru,PE,1971,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.79063936495415,2026-03-05 11:29:25.199056
Peru,PE,1970,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.02523590072424,2026-03-05 11:29:25.199059
Peru,PE,1969,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.23615806078061,2026-03-05 11:29:25.199062
Peru,PE,1968,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.086618545438,2026-03-05 11:29:25.199064
Peru,PE,1967,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.78360256063414,2026-03-05 11:29:25.199067
Peru,PE,1966,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.84060374922209,2026-03-05 11:29:25.199070
Peru,PE,1965,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.3899613894424,2026-03-05 11:29:25.199072
Peru,PE,1964,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.79228486663484,2026-03-05 11:29:25.199075
Peru,PE,1963,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.07014388428593,2026-03-05 11:29:25.199077
Peru,PE,1962,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.64109326359749,2026-03-05 11:29:25.199080
Peru,PE,1961,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.91670898836375,2026-03-05 11:29:25.199082
Peru,PE,1960,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.6644591627191,2026-03-05 11:29:25.199084
Chile,CL,2024,GDP (current US$),NY.GDP.MKTP.CD,330267137371.592,2026-03-05 11:29:25.669530
Chile,CL,2023,GDP (current US$),NY.GDP.MKTP.CD,335518054097.637,2026-03-05 11:29:25.669538
Chile,CL,2022,GDP (current US$),NY.GDP.MKTP.CD,301226575540.242,2026-03-05 11:29:25.669542
Chile,CL,2021,GDP (current US$),NY.GDP.MKTP.CD,315325547162.072,2026-03-05 11:29:25.669545
Chile,CL,2020,GDP (current US$),NY.GDP.MKTP.CD,254042159309.311,2026-03-05 11:29:25.669548
Chile,CL,2019,GDP (current US$),NY.GDP.MKTP.CD,278285058719.466,2026-03-05 11:29:25.669551
Chile,CL,2018,GDP (current US$),NY.GDP.MKTP.CD,295857562991.709,2026-03-05 11:29:25.669554
Chile,CL,2017,GDP (current US$),NY.GDP.MKTP.CD,276154259981.097,2026-03-05 11:29:25.669557
Chile,CL,2016,GDP (current US$),NY.GDP.MKTP.CD,249344863928.438,2026-03-05 11:29:25.669560
Chile,CL,2015,GDP (current US$),NY.GDP.MKTP.CD,242450355830.884,2026-03-05 11:29:25.669563
Chile,CL,2014,GDP (current US$),NY.GDP.MKTP.CD,259560978224.359,2026-03-05 11:29:25.669566
Chile,CL,2013,GDP (current US$),NY.GDP.MKTP.CD,277395018842.417,2026-03-05 11:29:25.669569
Chile,CL,2012,GDP (current US$),NY.GDP.MKTP.CD,267024782486.855,2026-03-05 11:29:25.669572
Chile,CL,2011,GDP (current US$),NY.GDP.MKTP.CD,251382573893.87,2026-03-05 11:29:25.669575
Chile,CL,2010,GDP (current US$),NY.GDP.MKTP.CD,217051209238.534,2026-03-05 11:29:25.669578
Chile,CL,2009,GDP (current US$),NY.GDP.MKTP.CD,171777900623.892,2026-03-05 11:29:25.669580
Chile,CL,2008,GDP (current US$),NY.GDP.MKTP.CD,179894594475.405,2026-03-05 11:29:25.669583
Chile,CL,2007,GDP (current US$),NY.GDP.MKTP.CD,172491076033.863,2026-03-05 11:29:25.669586
Chile,CL,2006,GDP (current US$),NY.GDP.MKTP.CD,153843518170.864,2026-03-05 11:29:25.669589
Chile,CL,2005,GDP (current US$),NY.GDP.MKTP.CD,122294145163.192,2026-03-05 11:29:25.669600
Chile,CL,2004,GDP (current US$),NY.GDP.MKTP.CD,99075985773.6682,2026-03-05 11:29:25.669603
Chile,CL,2003,GDP (current US$),NY.GDP.MKTP.CD,76492579644.0605,2026-03-05 11:29:25.669607
Chile,CL,2002,GDP (current US$),NY.GDP.MKTP.CD,70264045939.2773,2026-03-05 11:29:25.669611
Chile,CL,2001,GDP (current US$),NY.GDP.MKTP.CD,71574739561.4329,2026-03-05 11:29:25.669614
Chile,CL,2000,GDP (current US$),NY.GDP.MKTP.CD,78339750721.364,2026-03-05 11:29:25.669617
Chile,CL,1999,GDP (current US$),NY.GDP.MKTP.CD,75578685735.5219,2026-03-05 11:29:25.669620
Chile,CL,1998,GDP (current US$),NY.GDP.MKTP.CD,81990010704.0602,2026-03-05 11:29:25.669623
Chile,CL,1997,GDP (current US$),NY.GDP.MKTP.CD,85741415285.165,2026-03-05 11:29:25.669626
Chile,CL,1996,GDP (current US$),NY.GDP.MKTP.CD,78584098983.6374,2026-03-05 11:29:25.669629
Chile,CL,1995,GDP (current US$),NY.GDP.MKTP.CD,73820425701.6603,2026-03-05 11:29:25.669632
Chile,CL,1994,GDP (current US$),NY.GDP.MKTP.CD,57438273591.0521,2026-03-05 11:29:25.669634
Chile,CL,1993,GDP (current US$),NY.GDP.MKTP.CD,49934943320.8828,2026-03-05 11:29:25.669638
Chile,CL,1992,GDP (current US$),NY.GDP.MKTP.CD,46538895685.8088,2026-03-05 11:29:25.669640
Chile,CL,1991,GDP (current US$),NY.GDP.MKTP.CD,38232330917.2011,2026-03-05 11:29:25.669645
Chile,CL,1990,GDP (current US$),NY.GDP.MKTP.CD,33428580448.2715,2026-03-05 11:29:25.669647
Chile,CL,1989,GDP (current US$),NY.GDP.MKTP.CD,30101767991.1135,2026-03-05 11:29:25.669650
Chile,CL,1988,GDP (current US$),NY.GDP.MKTP.CD,26174858613.8456,2026-03-05 11:29:25.669653
Chile,CL,1987,GDP (current US$),NY.GDP.MKTP.CD,22605488850.8981,2026-03-05 11:29:25.669656
Chile,CL,1986,GDP (current US$),NY.GDP.MKTP.CD,19197818084.6757,2026-03-05 11:29:25.669661
Chile,CL,1985,GDP (current US$),NY.GDP.MKTP.CD,17933557359.8036,2026-03-05 11:29:25.669663
Chile,CL,1984,GDP (current US$),NY.GDP.MKTP.CD,19974595028.1582,2026-03-05 11:29:25.669666
Chile,CL,1983,GDP (current US$),NY.GDP.MKTP.CD,20629678694.0684,2026-03-05 11:29:25.669669
Chile,CL,1982,GDP (current US$),NY.GDP.MKTP.CD,19710229067.2864,2026-03-05 11:29:25.669672
Chile,CL,1981,GDP (current US$),NY.GDP.MKTP.CD,35180322211.2903,2026-03-05 11:29:25.669674
Chile,CL,1980,GDP (current US$),NY.GDP.MKTP.CD,29586676576.0951,2026-03-05 11:29:25.669677
Chile,CL,1979,GDP (current US$),NY.GDP.MKTP.CD,22249574627.6911,2026-03-05 11:29:25.669680
Chile,CL,1978,GDP (current US$),NY.GDP.MKTP.CD,16373093553.7155,2026-03-05 11:29:25.669682
Chile,CL,1977,GDP (current US$),NY.GDP.MKTP.CD,14272711436.7475,2026-03-05 11:29:25.669685
Chile,CL,1976,GDP (current US$),NY.GDP.MKTP.CD,10523479088.8075,2026-03-05 11:29:25.669688
Chile,CL,1975,GDP (current US$),NY.GDP.MKTP.CD,7812161793.11971,2026-03-05 11:29:27.167515
Chile,CL,1974,GDP (current US$),NY.GDP.MKTP.CD,16584311220.1384,2026-03-05 11:29:27.167524
Chile,CL,1973,GDP (current US$),NY.GDP.MKTP.CD,17237336172.7878,2026-03-05 11:29:27.167528
Chile,CL,1972,GDP (current US$),NY.GDP.MKTP.CD,12057501634.979,2026-03-05 11:29:27.167532
Chile,CL,1971,GDP (current US$),NY.GDP.MKTP.CD,10999807567.1235,2026-03-05 11:29:27.167534
Chile,CL,1970,GDP (current US$),NY.GDP.MKTP.CD,9261006540.15907,2026-03-05 11:29:27.167537
Chile,CL,1969,GDP (current US$),NY.GDP.MKTP.CD,8456519044.38223,2026-03-05 11:29:27.167540
Chile,CL,1968,GDP (current US$),NY.GDP.MKTP.CD,7286820526.02462,2026-03-05 11:29:27.167542
Chile,CL,1967,GDP (current US$),NY.GDP.MKTP.CD,7145068067.64138,2026-03-05 11:29:27.167545
Chile,CL,1966,GDP (current US$),NY.GDP.MKTP.CD,7256882086.19585,2026-03-05 11:29:27.167547
Chile,CL,1965,GDP (current US$),NY.GDP.MKTP.CD,6183988944.34606,2026-03-05 11:29:27.167550
Chile,CL,1964,GDP (current US$),NY.GDP.MKTP.CD,6065708668.32735,2026-03-05 11:29:27.167552
Chile,CL,1963,GDP (current US$),NY.GDP.MKTP.CD,5702520146.03167,2026-03-05 11:29:27.167555
Chile,CL,1962,GDP (current US$),NY.GDP.MKTP.CD,5765971144.47142,2026-03-05 11:29:27.167557
Chile,CL,1961,GDP (current US$),NY.GDP.MKTP.CD,4948564550.91046,2026-03-05 11:29:27.167560
Chile,CL,1960,GDP (current US$),NY.GDP.MKTP.CD,4211103676.74027,2026-03-05 11:29:27.167563
Chile,CL,2024,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.29763891572524,2026-03-05 11:29:27.526261
Chile,CL,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.58168251407962,2026-03-05 11:29:27.526269
Chile,CL,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.643866711056,2026-03-05 11:29:27.526272
Chile,CL,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.52456838259144,2026-03-05 11:29:27.526275
Chile,CL,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.04549084804326,2026-03-05 11:29:27.526278
Chile,CL,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.55754475703327,2026-03-05 11:29:27.526281
Chile,CL,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.43488981353057,2026-03-05 11:29:27.526283
Chile,CL,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.18271846868519,2026-03-05 11:29:27.526286
Chile,CL,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.78619355893118,2026-03-05 11:29:27.526288
Chile,CL,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.34877353217044,2026-03-05 11:29:27.526291
Chile,CL,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.71867527854672,2026-03-05 11:29:27.526294
Chile,CL,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.7895555398459,2026-03-05 11:29:27.526296
Chile,CL,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.00744840213047,2026-03-05 11:29:27.526299
Chile,CL,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.34121694259302,2026-03-05 11:29:27.526301
Chile,CL,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.41071107954321,2026-03-05 11:29:27.526304
Chile,CL,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.353045178360937,2026-03-05 11:29:27.526306
Chile,CL,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.71626873039607,2026-03-05 11:29:27.526309
Chile,CL,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.40779938398044,2026-03-05 11:29:27.526312
Chile,CL,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39201733699405,2026-03-05 11:29:27.526315
Chile,CL,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.05257621387849,2026-03-05 11:29:27.526317
Chile,CL,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.05473871403517,2026-03-05 11:29:27.526320
Chile,CL,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.8101787574361,2026-03-05 11:29:27.526323
Chile,CL,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.48939816650705,2026-03-05 11:29:27.526325
Chile,CL,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.56910053001467,2026-03-05 11:29:27.526328
Chile,CL,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.84327295706565,2026-03-05 11:29:27.526330
Chile,CL,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.33687917526023,2026-03-05 11:29:27.526333
Chile,CL,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.11024954517559,2026-03-05 11:29:27.526335
Chile,CL,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.13386464357927,2026-03-05 11:29:27.526338
Chile,CL,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.35911781788767,2026-03-05 11:29:27.526340
Chile,CL,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.23263034116114,2026-03-05 11:29:27.526343
Chile,CL,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.4431196444973,2026-03-05 11:29:27.526346
Chile,CL,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.7277669490964,2026-03-05 11:29:27.526348
Chile,CL,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.4258064688928,2026-03-05 11:29:27.526353
Chile,CL,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,21.7844124277757,2026-03-05 11:29:27.526356
Chile,CL,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.0364811362364,2026-03-05 11:29:27.526358
Chile,CL,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.0279367308962,2026-03-05 11:29:27.526361
Chile,CL,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.684351250082,2026-03-05 11:29:27.526364
Chile,CL,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.8808457201905,2026-03-05 11:29:27.526367
Chile,CL,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.4768379232582,2026-03-05 11:29:27.526370
Chile,CL,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.7034989096151,2026-03-05 11:29:27.526373
Chile,CL,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.8602056602626,2026-03-05 11:29:27.526375
Chile,CL,1983,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,27.2571946726204,2026-03-05 11:29:27.526378
